,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
515,Rob Holding,25,Defender,Arsenal,580,224,356,England,8,3,5,0,0,0,0,0,0,0,0,2,1,1,8,3,5,1,0,0,0,0,0,0,0,1.24,73,73,580,0,0.16,256,322,74,24,0.5,0.6,0.5,0.3,5.4,0.3,0.8,0,0,0,0.3,0,0.3,0.4,0,0.3,0.5,0,0,43.9,87.2,0,2.5,0
516,Robbie Brady,29,Midfielder,Burnley,448,168,280,Republic of Ireland,17,10,7,1,1,0,2,2,0,0,0,5,3,2,9,4,5,1,0,0.6,0.4,0.2,0.54,0,448,1.81,50,26,448,224,0.2,92,9,-1,10,0.6,0.3,0.5,0.1,0.4,0.4,0.1,0,1,2,0.7,0.5,0.4,0.2,0.1,0.6,0.6,2,0.5,8.9,63.6,0.1,0.2,0.1
517,Robert Kenedy Nunes do Nascimento,25,Midfielder,Chelsea,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Robert Snodgrass,33,Midfielder,West Ham United,1512,786,726,Scotland,24,13,11,5,4,1,5,4,1,0,0,5,3,2,31,18,13,4,0,0.6,0.3,0.3,0.46,0.12,302,1.85,49,63,378,302,0.24,53,24,-1,4,1.2,0.2,0.8,0,0.5,1.3,0,0,5,5,0.9,1.4,0.8,1.3,0.2,1,0.7,5,1.4,21,77.8,1.6,0.7,0
519,Roberto,35,Goalkeeper,West Ham United,686,360,326,Spain,8,4,4,0,0,0,0,0,0,0,0,0,0,0,15,9,6,0,0,0,0,0,0,0,0,1.97,46,86,0,0,0,356,286,156,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Roberto Firmino,29,Forward,Liverpool,3003,1462,1541,Brazil,38,19,19,9,1,8,8,6,2,0,0,15,7,8,26,11,15,0,0,0.51,0.24,0.27,0.06,0.47,334,0.78,116,79,0,375,0,59,34,-1,3,1,0.2,0.8,0.1,0.3,0.9,0.1,0,9,8,2.6,1.4,1.4,0.4,0.2,1,2.4,8,1.4,30.6,79.6,0.1,0.7,0
521,Roberto Maximiliano Pereyra,30,Forward,Watford,1649,800,849,Argentina,28,14,14,3,2,1,0,0,0,1,0,8,6,2,26,12,14,4,0,0.16,0,0.16,0.23,0.11,550,1.42,63,59,412,0,0.22,105,362,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Rodri,24,Midfielder,Manchester City,2488,1082,1406,Spain,35,17,18,3,1,2,2,1,1,0,0,16,9,7,24,8,16,8,0,0.18,0.07,0.11,0.08,0.13,829,0.87,104,71,311,1244,0.29,146,171,-1,9,1.4,0.7,1.2,0.1,0.9,1.1,0.1,0,3,2,0.7,1,0.9,0.9,0,0.8,0.6,2,1,73.7,92.9,0.1,4.9,0.1
523,Romain Saïss,31,Midfielder,Wolverhampton Wanderers,2706,1260,1446,Morocco,33,14,19,2,0,2,1,1,0,0,0,12,7,5,29,12,17,12,1,0.1,0.03,0.07,0,0.12,1353,0.96,93,82,226,2706,0.4,186,257,-1,8,1.7,1.7,1.3,0.3,3.7,0.4,0.5,0,2,1,0.7,0.4,0.2,0.7,0.1,0.2,0.4,1,0.4,49.3,78.4,0,4.1,0
524,Ross Barkley,27,Midfielder,Chelsea,1104,640,464,England,21,11,10,1,1,0,4,4,0,0,0,7,7,0,13,3,10,0,0,0.41,0.33,0.08,0.14,0,1104,1.06,85,53,0,276,0,177,18,-1,15,0.8,0.3,0.4,0,0.3,0.6,0.1,0,1,4,1.9,1.1,1.3,0.7,0,1.6,1.2,4,1.1,29.4,89,0.1,1.9,0.2
525,Rúben Diogo Da Silva Neves,24,Midfielder,Wolverhampton Wanderers,3060,1539,1521,Portugal,38,19,19,2,2,0,2,2,0,0,0,13,8,5,31,15,16,9,0,0.12,0.06,0.06,0.12,0,1530,0.91,99,81,340,1530,0.26,211,203,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Rúben Gonçalo Silva Nascimento Vinagre,22,Defender,Wolverhampton Wanderers,644,122,522,Portugal,16,4,12,0,0,0,0,0,0,0,0,4,2,2,6,0,6,1,0,0,0,0,0,0,0,0.84,107,40,644,0,0.14,374,342,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Ruben Loftus-Cheek,25,Midfielder,Chelsea,205,86,119,England,7,3,4,0,0,0,1,0,1,0,0,3,3,0,3,0,3,0,0,0.44,0.44,0,0,0,0,1.32,68,29,0,205,0,-1,-1,-1,18,0,0.3,0.3,0,0.3,0.3,0.1,0,0,1,0.6,0.1,0.6,0.4,0,0.6,0.3,1,0.1,18.9,90.2,0,0.7,0.1
528,Rui Pedro dos Santos Patrício,33,Goalkeeper,Wolverhampton Wanderers,3420,1710,1710,Portugal,38,19,19,0,0,0,0,0,0,0,0,13,8,5,35,16,19,0,0,0,0,0,0,0,0,0.92,98,90,0,0,0,370,386,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Ryan Bennett,31,Defender,Leicester City,935,338,597,England,16,8,8,0,0,0,0,0,0,0,0,5,3,2,16,2,14,2,0,0,0,0,0,0,0,1.54,58,58,468,0,0.19,371,384,124,21,0.4,0.8,0.4,0.1,2.5,0.4,0.7,0,0,0,0.1,0.2,0,0.1,0,0.1,0.2,0,0.2,20.6,76.7,0.2,1,0
530,Ryan Bennett,31,Defender,Leicester City,935,338,597,England,16,8,8,0,0,0,0,0,0,0,0,5,3,2,16,2,14,2,0,0,0,0,0,0,0,1.54,58,58,468,0,0.19,371,384,124,21,1,1.4,0.6,0.4,1.6,0.4,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,41,81.5,0,2.4,0
531,Ryan Bertrand,31,Defender,Southampton,2743,1303,1440,England,32,16,16,1,1,0,1,0,1,0,0,7,3,4,41,20,21,4,1,0.07,0.03,0.03,0.07,0,2743,1.35,67,86,549,2743,0.16,242,243,103,12,1.5,1.2,0.8,0.2,0.9,1,0.4,0,1,1,0.6,0.9,0.3,1,0,0.7,1.4,1,0.9,38.4,76,1.1,1.3,0.1
532,Ryan Fraser,27,Midfielder,AFC Bournemouth,2062,1113,949,Scotland,28,13,15,1,1,0,4,2,2,0,0,4,2,2,33,17,16,2,0,0.22,0.17,0.04,0.08,0,2062,1.44,62,74,1031,516,0.09,237,78,-1,11,0.4,0.5,0.4,0,0.6,0.5,0.1,0,1,4,1,1.6,0.4,1.3,0,0.7,1,4,1.6,27.5,79.9,1,1,0.1
533,Ryan Fredericks,28,Midfielder,West Ham United,2237,1097,1140,England,27,14,13,0,0,0,3,2,1,0,0,7,3,4,37,22,15,7,0,0.12,0.12,0,0,0,0,1.49,60,83,320,746,0.28,352,118,-1,28,3,0.9,0.9,0.3,2.4,0.9,0.4,0,0,3,0.1,0.8,0.4,0.8,0,0.4,0.7,3,0.8,31.7,74.1,0.6,1.1,0
534,Ryan Giles,21,Midfielder,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Ryan Sessegnon,20,Defender,Tottenham Hotspur,341,161,180,England,6,3,3,0,0,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0,0,0,0,0,0,1.32,68,57,0,0,0,264,329,94,23,1,0.5,0.7,0,1.7,0.5,0,0,0,0,0.2,0.3,0.7,0.3,0.3,0.2,1.7,0,0.3,26.5,77.4,0.2,0.7,0
536,Sadio Mané,29,Forward,Liverpool,2755,1505,1250,Senegal,35,18,17,18,11,7,7,4,3,0,0,12,6,6,27,14,13,3,0,0.82,0.23,0.59,0.66,0.5,153,0.88,102,79,918,394,0.1,13,41,-1,2,1.3,0.4,1.3,0,0.2,0.8,0,0,18,7,2.2,1.7,2,1.5,0.4,1.6,2.9,7,1.7,31.5,81.6,0.3,1,0.1
537,Sam Byram,27,Defender,Norwich City,1293,573,720,England,17,9,8,0,0,0,0,0,0,0,0,3,1,2,22,10,12,4,0,0,0,0,0,0,0,1.53,59,76,323,0,0.28,351,268,122,19,2.4,1.5,0.9,0,3.6,1.1,0.5,0,0,0,0.9,0.4,0.4,0.5,0.1,0.3,0.8,0,0.4,37.4,77.8,0.1,0.9,0
538,Sam Surridge,22,Forward,AFC Bournemouth,23,23,0,England,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,16,0,0.3,0.5,0,0,0,0,0,0,0,0.5,0.3,0.3,0.3,0,0.3,0.8,0,0.3,2.3,55.6,0,0,0
539,Sam Woods,22,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Sander Berge,23,Midfielder,Sheffield United,948,475,473,Norway,14,7,7,1,1,0,1,1,0,0,0,5,3,2,10,3,7,0,0,0.19,0.09,0.09,0.19,0,948,0.95,95,68,0,948,0,165,142,-1,12,1.6,0.7,1.3,0,0.9,0.4,0.1,0,1,1,0.4,0.1,1.1,0.4,0.1,0.5,1.1,1,0.1,26.3,79.9,0.1,0.9,0
541,Scott Carson,35,Goalkeeper,Manchester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Scott Dann,34,Defender,Crystal Palace,1265,727,538,England,16,9,7,0,0,0,1,0,1,0,0,6,3,3,14,8,6,0,0,0.07,0.07,0,0,0,0,1,90,79,0,1265,0,331,187,40,21,0.5,0.9,0.3,0.2,4,0.4,0.4,0,0,1,0.5,0.3,0.3,0,0,0.1,0.3,1,0.3,36.4,81.3,0.1,2.3,0
543,Scott McTominay,24,Midfielder,Manchester United,1772,800,972,England,27,13,14,4,3,1,1,0,1,0,0,9,5,4,19,7,12,2,0,0.25,0.05,0.2,0.34,0.09,443,0.97,93,66,886,1772,0.1,91,219,-1,5,1.6,1.1,1.3,0,1.2,0.6,0.2,0,4,1,1.1,0.6,1.1,2,0,1.1,1.3,1,0.6,37.4,80.9,0.1,2.3,0.1
544,Sead Kolašinac,27,Defender,Arsenal,1699,724,975,Bosnia and Herzegovina,26,14,12,0,0,0,2,0,2,0,0,5,3,2,24,10,14,4,0,0.11,0.11,0,0,0,0,1.27,71,65,425,850,0.21,275,127,82,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Séamus Coleman,32,Defender,Everton,1839,1026,813,Republic of Ireland,27,15,12,0,0,0,1,1,0,0,0,7,4,3,24,12,12,5,1,0.05,0.05,0,0,0,0,1.17,77,68,368,1839,0.24,340,213,60,19,1.6,0.9,0.7,0.3,1.3,0.2,0.3,0,0,1,0.3,0.3,1.4,0.7,0,0.5,1.3,1,0.3,30.5,78,0.1,1.2,0
546,Sean Longstaff,23,Midfielder,Newcastle United,1372,502,870,England,23,11,12,1,0,1,1,0,1,0,0,6,4,2,23,6,17,3,1,0.13,0.07,0.07,0,0.1,1372,1.51,60,60,343,1372,0.26,195,185,-1,15,1.5,0.8,0.7,0,0.9,1.3,0.2,0,1,1,1.1,0.7,0.3,1.1,0,0.7,1.1,1,0.7,27.4,79.2,0.3,1.5,0
547,Sebastian Prödl,33,Defender,Watford,57,57,0,Austria,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,-1,-1,-1,13,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,54.5,0,0,0
548,Sébastien Haller,26,Forward,West Ham United,2262,1245,1017,France,32,17,15,7,4,3,1,0,1,0,0,7,3,4,39,22,17,1,0,0.32,0.04,0.28,0.29,0.27,323,1.55,58,71,2262,2262,0.04,57,233,-1,2,0.7,0.3,1.4,0,0.8,0.8,0.2,0,7,1,1.8,0.8,0.8,1.2,0.6,1.1,1.9,1,0.8,24,65.8,0,0.4,0
549,Serge Aurier,28,Defender,Tottenham Hotspur,2706,1449,1257,Côte d'Ivoire,33,17,16,1,1,0,5,4,1,0,0,8,6,2,30,13,17,4,1,0.2,0.17,0.03,0.06,0,2706,1,90,82,677,541,0.13,250,77,38,12,2.8,1.4,1.2,0.2,2.5,0.9,0.2,1,1,5,0.4,1,1.2,0.7,0.2,0.8,1.6,5,1,38.8,79.1,0.6,1,0
550,Sergio Aguero,32,Forward,Manchester City,1456,833,623,Argentina,24,13,11,16,8,8,3,2,1,2,1,10,7,3,15,6,9,1,0,1.17,0.19,0.99,0.86,1.16,91,0.93,97,61,1456,485,0.06,1,60,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Sergio Germán Romero,34,Goalkeeper,Manchester United,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Shane Duffy,29,Defender,Brighton & Hove Albion,1231,688,543,Republic of Ireland,19,9,10,1,1,0,0,0,0,0,0,6,3,3,15,8,7,2,0,0.07,0,0.07,0.13,0,1231,1.1,82,65,616,0,0.15,187,349,50,12,0.9,1.1,0.7,0.4,3.7,0.6,0.4,0,1,0,0.4,0.1,0.2,0.5,0,0.2,0.5,0,0.1,33.7,80.7,0.1,2.3,0
553,Shane Long,34,Forward,Southampton,1397,711,686,Republic of Ireland,26,13,13,2,2,0,2,1,1,0,0,6,3,3,19,10,9,0,0,0.26,0.13,0.13,0.25,0,699,1.22,74,54,0,699,0,125,104,-1,7,0.7,0.2,1.2,0.1,0.6,0.5,0,0,2,2,1.3,0.8,0.2,1,0.5,0.8,2.2,2,0.8,14.7,54.1,0.1,0.1,0
554,Shkodran Mustafi,29,Defender,Arsenal,1206,473,733,Germany,15,6,9,0,0,0,1,0,1,0,0,5,2,3,15,6,9,2,0,0.07,0.07,0,0,0,0,1.12,80,80,603,1206,0.15,271,175,51,26,1.1,1.2,0.9,0.3,4.7,0.4,0.4,0,0,1,0.7,0.2,0.2,0.2,0,0.1,0.3,1,0.2,56.3,81.9,0.1,3.2,0
555,Simon Francis,36,Defender,AFC Bournemouth,965,488,477,England,15,7,8,0,0,0,0,0,0,0,0,1,0,1,20,10,10,5,1,0,0,0,0,0,0,1.87,48,64,193,0,0.47,270,297,154,18,0.9,1.3,0.5,0.3,4.4,0.7,0.8,0,0,0,0.2,0.3,0.3,0.1,0,0.1,0.3,0,0.3,34.7,75.6,0.2,2,0
556,Simon Moore,30,Goalkeeper,Sheffield United,180,90,90,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,21,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34.1,0,5,0
557,Sofiane Boufal,27,Midfielder,Southampton,758,451,307,Morocco,20,9,11,0,0,0,2,0,2,0,0,4,0,4,14,8,6,2,0,0.24,0.24,0,0,0,0,1.66,54,38,379,379,0.24,327,37,-1,21,0.8,0.2,1.3,0,0,0.5,0,0,0,2,0.9,0.8,2.7,1,0.1,2,1.7,2,0.8,14.4,77.4,0.2,0.3,0
558,Sokratis Papastathopoulos,32,Defender,Arsenal,1697,990,707,Greece,19,11,8,2,2,0,0,0,0,0,0,4,3,1,25,15,10,6,0,0.11,0,0.11,0.18,0,849,1.33,68,89,283,0,0.32,150,374,97,6,1.3,0.9,1,0.2,3.5,0.6,1.3,0,2,0,0.4,0.1,0.3,0.6,0.1,0.3,0.2,0,0.1,54.2,87.9,0,3.7,0
559,Solomon March,26,Midfielder,Brighton & Hove Albion,1143,566,577,England,19,9,10,0,0,0,1,1,0,0,0,4,1,3,14,6,8,2,0,0.08,0.08,0,0,0,0,1.1,82,60,572,1143,0.16,409,164,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Stephen Henderson,32,Goalkeeper,Crystal Palace,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Steve Cook,30,Defender,AFC Bournemouth,2430,1210,1220,England,29,14,15,1,1,0,0,0,0,0,0,3,2,1,45,21,24,7,1,0.04,0,0.04,0.07,0,2430,1.67,54,84,304,0,0.3,233,395,136,13,0.8,1.5,0.6,0.7,5.2,0.4,0.8,0,1,0,0.4,0.1,0.1,0.5,0,0.1,0.1,0,0.1,43.8,79.2,0,2.7,0
562,Steven Alzate,22,Midfielder,Brighton & Hove Albion,1183,581,602,England,19,9,10,0,0,0,0,0,0,0,0,4,3,1,17,6,11,1,0,0,0,0,0,0,0,1.29,70,62,1183,0,0.08,306,266,-1,16,1.7,0.7,0.9,0.1,0.6,0.5,0.2,0,0,0,0.7,0.7,1.8,0.9,0.2,1.5,1.3,0,0.7,31.7,83.9,0.2,0.7,0.1
563,Steven Bergwijn,23,Forward,Tottenham Hotspur,704,281,423,Netherlands,14,7,7,3,3,0,1,0,1,0,0,5,4,1,9,3,6,2,0,0.51,0.13,0.38,0.96,0,235,1.15,78,50,352,704,0.26,43,107,-1,5,0.7,0.1,0.5,0,0.4,0.6,0,0,3,1,0.6,0.9,0.6,0.7,0,0.7,1.2,1,0.9,17.4,86.1,0.3,0,0
564,Stuart Armstrong,29,Midfielder,Southampton,1716,744,972,Scotland,30,15,15,5,1,4,3,1,2,0,0,9,3,6,23,11,12,4,0,0.42,0.16,0.26,0.12,0.37,343,1.21,75,57,429,572,0.21,64,82,-1,3,1.1,0.4,0.8,0,0.7,1,0.1,0,5,3,1.5,0.6,1,0.7,0.1,0.8,1.8,3,0.6,19.3,77,0.2,0.4,0.1
565,Sung-Yeung Ki,32,Midfielder,Newcastle United,136,17,119,South Korea,3,1,2,0,0,0,0,0,0,0,0,1,1,0,5,0,5,0,0,0,0,0,0,0,0,3.31,27,45,0,0,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Tahith Chong,21,Forward,Manchester United,34,30,4,Netherlands,3,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,23,0,0,0.7,0,0,0,0,0,0,0,0.3,0,0.3,0.3,0,0.3,0.7,0,0,4.7,64.3,0,0,0
567,Takumi Minamino,26,Forward,Liverpool,243,28,215,Japan,10,3,7,0,0,0,0,0,0,0,0,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0.74,122,24,0,0,0,-1,-1,-1,24,0.3,0,0.7,0,0.3,0.8,0,0,0,0,0.8,0.1,0.4,0.3,0,0.5,1,0,0.1,10.6,89.6,0.1,0.2,0
568,Tammy Abraham,23,Forward,Chelsea,2221,956,1265,England,34,16,18,15,5,10,3,1,2,0,0,8,7,1,34,11,23,2,0,0.73,0.12,0.61,0.47,0.71,148,1.38,65,65,1111,740,0.08,11,119,-1,1,0.2,0.2,0.5,0,0.8,0.3,0.1,1,15,3,2.6,0.6,0.5,0.7,0.7,1.2,2.2,3,0.6,12,66.8,0.1,0.2,0
569,Tanguy Ndombele,24,Midfielder,Tottenham Hotspur,1010,381,629,France,21,9,12,2,2,0,2,1,1,0,0,3,2,1,17,3,14,3,0,0.36,0.18,0.18,0.47,0,505,1.51,59,48,337,505,0.27,96,67,-1,9,1.1,0.7,0.7,0,0.3,0.6,0.1,0,2,2,0.4,0.6,1.8,1.4,0,1.1,1.1,2,0.6,30.1,85.6,0.1,0.9,0
570,Tariq Lamptey,20,Midfielder,Brighton & Hove Albion,622,253,369,England,9,4,5,0,0,0,1,1,0,0,0,3,1,2,8,6,2,2,0,0.14,0.14,0,0,0,0,1.16,78,69,311,622,0.29,301,93,-1,14,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,100,0,0,0
571,Tariq Lamptey,20,Midfielder,Brighton & Hove Albion,622,253,369,England,9,4,5,0,0,0,1,1,0,0,0,3,1,2,8,6,2,2,0,0.14,0.14,0,0,0,0,1.16,78,69,311,622,0.29,301,93,-1,14,0.9,2,1.6,0.1,1.9,0.9,0,0,0,1,0.3,0.8,1.9,2.1,0,0.9,1.6,1,0.8,21.4,83.6,0.4,0.3,0
572,Taylor Harwood-Bellis,19,Defender,Manchester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Taylor Perry,19,Midfielder,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Teemu Pukki,31,Forward,Norwich City,2894,1424,1470,Finland,36,18,18,11,7,4,3,2,1,2,0,5,2,3,57,30,27,3,0,0.44,0.09,0.34,0.44,0.24,263,1.77,51,80,965,965,0.09,46,149,-1,1,0.3,0.2,0.6,0,0.2,0.6,0,0,11,3,2.2,0.8,0.7,0.4,0.5,0.9,1.6,3,0.8,14.7,79.8,0,0.1,0
575,Theo Walcott,32,Forward,Everton,1295,696,599,England,25,14,11,2,1,1,3,3,0,0,0,5,4,1,18,8,10,1,0,0.35,0.21,0.14,0.13,0.15,648,1.25,72,52,1295,432,0.07,120,47,-1,8,0.5,0.3,0.4,0,0,0.5,0,0,2,3,1.2,0.8,0.7,0.7,0.4,0.9,1.5,3,0.8,14.2,68.9,0.4,0.1,0.2
576,Thomas David Allan,21,Forward,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Thomas Doyle,19,Midfielder,Manchester City,15,15,0,England,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Tim Krul,33,Goalkeeper,Norwich City,3240,1620,1620,Netherlands,36,18,18,0,0,0,0,0,0,0,0,5,2,3,66,31,35,4,0,0,0,0,0,0,0,1.83,49,90,810,0,0.11,344,317,152,18,0,0,0,0,0.9,0,0,1,0,0,0,0,0,0.2,0,0,0,0,0,38.4,64.2,0,6.9,0
579,Timm Klose,32,Defender,Norwich City,586,406,180,Switzerland,7,5,2,0,0,0,0,0,0,0,0,0,0,0,13,10,3,0,0,0,0,0,0,0,0,2,45,84,0,0,0,278,339,160,16,1.1,1,1.1,0,3.9,0.6,0.9,0,0,0,0.4,0,0.3,1,0,0.1,0.1,0,0,56.1,84.7,0,2.1,0
580,Timothy Fosu-Mensah,23,Defender,Manchester United,136,46,90,Netherlands,3,1,2,0,0,0,0,0,0,0,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0.66,136,45,136,0,0.66,-1,-1,-1,29,0.3,1.3,1.7,0,0.3,1,0,0,0,0,0.3,0.7,0.3,0,0.3,0,0.7,0,0.7,21.3,84.4,0.3,1,0
581,Toby Alderweireld,32,Defender,Tottenham Hotspur,2958,1350,1608,Belgium,33,15,18,2,1,1,2,2,0,0,0,7,5,2,36,11,25,7,0,0.12,0.06,0.06,0.07,0.06,1479,1.1,82,90,423,1479,0.21,212,198,49,6,1.2,0.9,0.5,0.2,5.2,0.4,1,1,2,2,0.5,0.3,0,0.1,0,0.2,0.3,2,0.3,59.9,81.7,0.1,4.3,0.1
582,Todd Cantwell,23,Midfielder,Norwich City,2504,1127,1377,England,37,19,18,6,5,1,2,2,0,0,0,5,2,3,51,20,31,6,0,0.29,0.07,0.22,0.4,0.07,417,1.83,49,68,417,1252,0.22,85,173,-1,2,1.4,0.5,0.9,0,0.8,1.3,0.1,0,6,2,1.1,0.9,1.3,1.8,0.1,1.3,2.1,2,0.9,28.8,81.9,0,0.8,0
583,Tom Cleverley,31,Midfielder,Watford,967,415,552,England,18,8,10,1,1,0,0,0,0,0,0,2,2,0,24,9,15,2,0,0.09,0,0.09,0.22,0,967,2.23,40,54,484,0,0.19,166,361,-1,9,1.6,0.6,0.9,0,0.8,1.5,0.1,0,1,0,0.9,0.8,0.4,0.6,0,0.2,0.6,0,0.8,23.9,83.3,0.3,0.9,0
584,Tom Davies,22,Midfielder,Everton,2027,953,1074,England,30,16,14,1,0,1,0,0,0,0,0,8,5,3,29,8,21,8,0,0.04,0,0.04,0,0.08,2027,1.29,70,68,253,0,0.36,231,372,-1,10,1.3,1.2,1,0,0.9,1.3,0.1,0,1,0,0.6,0.2,0.7,1.3,0,0.7,0.9,0,0.2,29.3,77.5,0.1,1.6,0
585,Tom Heaton,35,Goalkeeper,Aston Villa,1795,900,895,England,20,10,10,0,0,0,0,0,0,0,0,4,4,0,33,13,20,0,0,0,0,0,0,0,0,1.65,54,90,0,0,0,418,279,134,20,0.2,0,0.1,0,0.6,0.1,0,1,0,0,0,0,0,0.1,0,0,0.1,0,0,26.4,52.2,0,6,0
586,Tom Trybull,28,Midfielder,Norwich City,1138,511,627,Germany,16,7,9,0,0,0,0,0,0,0,0,2,0,2,25,12,13,2,0,0,0,0,0,0,0,1.98,46,71,569,0,0.16,349,264,-1,24,2.4,1,1.6,0,2,2.8,0.3,0,0,0,0.7,0.2,0.4,0.7,0.1,0.4,1,0,0.2,38.4,92,0,1.7,0
587,Tomáš Souček,26,Midfielder,West Ham United,1041,535,506,Czech Republic,13,6,7,3,2,1,0,0,0,0,0,1,0,1,18,10,8,0,0,0.26,0,0.26,0.34,0.18,347,1.56,58,80,0,0,0,67,305,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
